ID,score
100148,0.0046362159773707
100149,0.003559204749763
10015,0.0111237438395619
100150,0.005294737406075
100151,0.0036775809712707
100152,0.0027649505063891
100153,0.0221086852252483
100154,0.9924256801605223
100155,0.0100764827802777
100156,0.0057710381224751
100157,0.0040549137629568
100158,0.0034635681658983
100159,0.0040759211406111
10016,0.9680299758911132
100160,0.0103875836357474
100161,0.005728811956942
100162,0.0026534001808613
100163,0.0030153391417115
100164,0.0043246285058557
100165,0.0031126816757023
100166,0.0039515146054327
100167,0.0052865035831928
100168,0.0044830529950559
100169,0.0051024365238845
10017,0.2646432220935821
100170,0.0036925214808434
100171,0.0089949741959571
100172,0.0038940368685871
100173,0.0053781257010996
100174,0.0042203487828373
100175,0.9937999844551086
100176,0.0084011275321245
100177,0.0034616577904671
100178,0.003341177245602
100179,0.0055639697238802
10018,0.9804494976997375
100180,0.0034914498683065
100181,0.0052698706276714
100182,0.0030124834738671
100183,0.993109941482544
100184,0.0037377101834863
100185,0.9921492338180542
100186,0.0037491982802748
100187,0.0076548736542463
100188,0.0085306363180279
100189,0.0040479218587279
10019,0.0564420670270919
100190,0.0038476672489196
100191,0.003054728033021
100192,0.0048573203384876
100193,0.0069555034860968
100194,0.0034297716338187
100195,0.0106596248224377
100196,0.0033100256696343
100197,0.0033297734335064
100198,0.0042651039548218
100199,0.0033161337487399
1002,0.0038424381054937
10020,0.6742441654205322
100200,0.0036049007903784
100201,0.00317417178303
100202,0.003191293682903
100203,0.0041068624705076
100204,0.0033680766355246
100205,0.0030899110715836
100206,0.0060297888703644
100207,0.0060616438277065
100208,0.0030527666676789
100209,0.0042468104511499
10021,0.0040179300121963
100210,0.0085299778729677
100211,0.0163579732179641
100212,0.0037820728030055
100213,0.0034147452097386
100214,0.0063239848241209
100215,0.0054926699958741
100216,0.0064700311049818
100217,0.003931816201657
100218,0.0033849943429231
100219,0.0035193259827792
10022,0.5296164751052856
100220,0.002640139311552
100221,0.0037664102856069
100222,0.0035313693806529
100223,0.9923466444015504
100224,0.0040571633726358
100225,0.9934959411621094
100226,0.0029622584115713
100227,0.002836447674781
100228,0.0036578560248017
100229,0.0031288170721381
10023,0.0174464639276266
100230,0.0041017420589923
100231,0.0038933465257287
100232,0.0030306819826364
100233,0.0033817847725003
100234,0.0025983601808547
100235,0.0056693735532462
100236,0.0032069981098175
100237,0.0057883085682988
100238,0.0069726379588246
100239,0.0056573138572275
10024,0.0068753692321479
100240,0.9928547739982604
100241,0.0050914562307298
100242,0.0031801911536604
100243,0.0029725399799644
100244,0.007242168765515
100245,0.9933087825775146
100246,0.0078725786879658
100247,0.0028770714998245
100248,0.002787597477436
100249,0.9912022352218628
10025,0.1077562198042869
100250,0.0035087380092591
100251,0.9918368458747864
100252,0.0040404964238405
100253,0.0023274400737136
100254,0.0026910367887467
100255,0.9922263622283936
100256,0.0029299480374902
100257,0.0028911009430885
100258,0.0057427925057709
100259,0.0062026614323258
10026,0.0061150505207479
100260,0.9930450320243835
100261,0.0028005209751427
100262,0.005453519988805
100263,0.0032187858596444
100264,0.0032301682513207
100265,0.0046958127059042
100266,0.0043081459589302
100267,0.0039466903544962
100268,0.0035483003593981
100269,0.0043529109098017
10027,0.9444937109947203
100270,0.0046227201819419
100271,0.0041485889814794
100272,0.0039643086493015
100273,0.0023148343898355
100274,0.0028119189664721
100275,0.99201899766922
100276,0.0038673698436468
100277,0.0040596537292003
100278,0.0059463516809046
100279,0.004310383927077
10028,0.9379114508628844
100280,0.0044718915596604
100281,0.0052475957199931
100282,0.0045168735086917
100283,0.0057461038231849
100284,0.0036798808723688
100285,0.0057014259509742
100286,0.002656077966094
100287,0.0035141019616276
100288,0.9919845461845398
100289,0.003103922586888
10029,0.0035502936225384
100290,0.0048607080243527
100291,0.0041093048639595
100292,0.0102018006145954
100293,0.0039684195071458
100294,0.0053104343824088
100295,0.9892895817756652
100296,0.0044013285078108
100297,0.0022409695666283
100298,0.0044180094264447
100299,0.0087055517360568
1003,0.0059975888580083
10030,0.0199598632752895
100300,0.0036768945865333
100301,0.9927569031715392
100302,0.0031074983999133
100303,0.0047446796670556
100304,0.0044327909126877
100305,0.0025613580364733
100306,0.0041661118157207
100307,0.0052744895219802
100308,0.992199718952179
100309,0.0072670113295316
10031,0.0162336304783821
100310,0.00270207808353
100311,0.0024257528129965
100312,0.0029611373320221
100313,0.0039705154486
100314,0.0039622271433472
100315,0.0049048401415348
100316,0.9938050508499146
100317,0.0032972423359751
100318,0.0087214084342122
100319,0.0037153826560825
10032,0.9670141339302064
100320,0.0036126133054494
100321,0.0030163056217134
100322,0.0081287790089845
100323,0.0034406387712806
100324,0.0040499442256987
100325,0.0083607658743858
100326,0.0030660873744636
100327,0.0026360431220382
100328,0.0036757364869117
100329,0.0052229124121367
10033,0.5756168961524963
100330,0.0027144097257405
100331,0.0056491489522159
100332,0.004638236016035
100333,0.0035888608545064
100334,0.0111870681867003
100335,0.0027466646861284
100336,0.0069169802591204
100337,0.0039351643063127
100338,0.9940322041511536
100339,0.0031691589392721
10034,0.0069655426777899
100340,0.0028688865713775
100341,0.0064155370928347
100342,0.0024889837950468
100343,0.0028693557251244
100344,0.003255954477936
100345,0.0023376878816634
100346,0.0034236768260598
100347,0.0024964429903775
100348,0.0133954007178545
100349,0.0041641416028141
10035,0.0163893438875675
100350,0.0039742584340274
100351,0.0036318122874945
100352,0.0034566477406769
100353,0.004881874192506
100354,0.0041807545349001
100355,0.0031553888693451
100356,0.9917002320289612
100357,0.0029334491118788
100358,0.003703607013449
100359,0.0067169638350605
10036,0.0202345699071884
100360,0.00328857335262
100361,0.0029978642705827
100362,0.0039642616175115
100363,0.0056602866388857
100364,0.0030296936165541
100365,0.0052808779291808
100366,0.0030867282766848
100367,0.0038820416666567
100368,0.0034624971449375
100369,0.993523359298706
10037,0.0100270565599203
100370,0.0047660102136433
100371,0.004639574792236
100372,0.0040185735560953
100373,0.0099509386345744
100374,0.0075272512622177
100375,0.0029479421209543
100376,0.0113677475601434
100377,0.0086304387077689
100378,0.0023331861011683
100379,0.004994785413146
10038,0.9689490795135498
100380,0.0053628180176019
100381,0.0038068117573857
100382,0.6791229248046875
100383,0.0048648584634065
100384,0.003639267059043
100385,0.0030228833202272
100386,0.0034749500919133
100387,0.0029233079403638
100388,0.0060729873366653
100389,0.004712966736406
10039,0.0064683970995247
100390,0.0041505084373056
100391,0.0073430631309747
100392,0.0034296922385692
100393,0.992999792098999
100394,0.0050066486001014
100395,0.0037903210613876
100396,0.0023780297487974
100397,0.0043178456835448
100398,0.9935858845710754
100399,0.0027406001463532
1004,0.1500909626483917
10040,0.004739040043205
100400,0.0108464015647768
100401,0.0042192549444735
100402,0.0033146382775157
100403,0.0030880020931363
100404,0.0055789276957511
100405,0.0057118758559226
100406,0.0043824594467878
100407,0.0038648301269859
100408,0.0044221556745469
100409,0.0028178456705063
10041,0.9850975275039672
100410,0.0087349442765116
100411,0.0027270980644971
100412,0.0047426396049559
100413,0.0081003475934267
100414,0.0142662208527326
100415,0.0029295857530087
100416,0.004361867904663
100417,0.0048892367631196
100418,0.0040682554244995
100419,0.0031602042727172
10042,0.0042300084605813
100420,0.0038289190270006
100421,0.0042023956775665
100422,0.0029942435212433
100423,0.0036702640354633
100424,0.0100023690611124
100425,0.9922975897789
100426,0.9927961230278016
100427,0.0029798948671668
100428,0.0077085406519472
100429,0.0037185996770858
10043,0.0041957958601415
100430,0.012308876030147
100431,0.0040088440291583
100432,0.003975159022957
100433,0.0046056727878749
100434,0.0052009876817464
100435,0.0023614584933966
100436,0.0030928498599678
100437,0.0031691545154899
100438,0.0047543626278638
100439,0.0031133566517382
10044,0.0234882142394781
100440,0.0047596432268619
100441,0.0073450719937682
100442,0.0068655465729534
100443,0.0040243486873805
100444,0.0066098263487219
100445,0.0046159890480339
100446,0.0049096969887614
100447,0.0031873672269284
100448,0.0341276302933692
100449,0.0032611533533781
10045,0.0063696764409542
100450,0.9935449361801147
100451,0.0097204586490988
100452,0.0022184003610163
100453,0.005769264884293
100454,0.0048845689743757
100455,0.0033469018526375
100456,0.0028599614743143
100457,0.9889026284217834
100458,0.9933699369430542
100459,0.007568672299385
10046,0.0228710081428289
100460,0.9929799437522888
100461,0.0098807942122221
100462,0.0076718656346201
100463,0.0025484263896942
100464,0.96871155500412
100465,0.0072640432044863
100466,0.0046301051042973
100467,0.0038813464343547
100468,0.0043378756381571
100469,0.005342548713088
10047,0.2750401794910431
100470,0.0037588886916637
100471,0.0043640723451972
100472,0.9937552213668824
100473,0.0026769177056849
100474,0.0056757205165922
100475,0.0033001331612467
100476,0.0063178986310958
100477,0.0055930004455149
100478,0.0095679499208927
100479,0.0043176366016268
10048,0.0039647156372666
100480,0.0034730527549982
100481,0.0045794686302542
100482,0.0032200485002249
100483,0.0038109424058347
100484,0.0037387097254395
100485,0.0025807961355894
100486,0.0055511458776891
100487,0.0042346543632447
100488,0.0033892050851136
100489,0.988706111907959
10049,0.9911214113235474
100490,0.0028702234849333
100491,0.0056086266413331
100492,0.0035049703437834
100493,0.0030177196022123
100494,0.0079096741974353
100495,0.0058740694075822
100496,0.0054951319471001
100497,0.0033654430881142
100498,0.0090749934315681
100499,0.0156584363430738
1005,0.0077585601247847
10050,0.0043491884134709
100500,0.0054859020747244
100501,0.0033829596359282
100502,0.0038234388921409
100503,0.0034288496244698
100504,0.0029664412140846
100505,0.0033605829812586
100506,0.0024507746566087
100507,0.0034452949184924
100508,0.0041506248526275
100509,0.0032158973626792
10051,0.751767098903656
100510,0.0035995955113321
100511,0.0047798040322959
100512,0.9934688806533812
100513,0.0037682105321437
100514,0.0025715637020766
100515,0.0104994447901844
100516,0.003205623710528
100517,0.0029848830308765
100518,0.0032315598800778
100519,0.0042308298870921
10052,0.5726721286773682
100520,0.9930387139320374
100521,0.005084871314466
100522,0.0065691918134689
100523,0.0036856038495898
100524,0.0036720638163387
100525,0.0075430097058415
100526,0.0032915554475039
100527,0.0052531440742313
100528,0.0045988312922418
100529,0.0064635262824594
10053,0.0107348738238215
100530,0.9934254884719848
100531,0.0038610394112765
100532,0.9908182621002196
100533,0.0063441377133131
100534,0.0038996706716716
100535,0.0032362663187086
100536,0.9936447143554688
100537,0.0063333618454635
100538,0.0096216090023517
100539,0.0158390868455171
10054,0.0098045980557799
100540,0.0066507929004728
100541,0.003000961150974
100542,0.0030535981059074
100543,0.0058822641149163
100544,0.0037658142391592
100545,0.0043867328204214
100546,0.003745715599507
100547,0.9924391508102416
100548,0.0048934072256088
100549,0.0035569155588746
10055,0.049062080681324
100550,0.993331253528595
100551,0.0054375934414565
100552,0.0035574547946453
100553,0.0038767829537391
100554,0.0030462560243904
100555,0.0054190368391573
100556,0.0081287790089845
100557,0.0051981983706355
100558,0.0029521735850721
100559,0.0062587382271885
10056,0.985869526863098
100560,0.003630400635302
100561,0.002220394089818
100562,0.002588371746242
100563,0.99284827709198
100564,0.0042880410328507
100565,0.0049995016306638
100566,0.0026295182760804
100567,0.0029562003910541
100568,0.0112208249047398
100569,0.0035360474139451
10057,0.0038817985914647
100570,0.0038787557277828
100571,0.0025410663802176
100572,0.0033360111992806
100573,0.0059967790730297
100574,0.0034712245687842
100575,0.0051558455452322
100576,0.0082670766860246
100577,0.0027051430661231
100578,0.0042928871698677
100579,0.0029567989986389
10058,0.0060228514485061
100580,0.0027227157261222
100581,0.0053594610653817
100582,0.0026795694138854
100583,0.0032878769561648
100584,0.0045227990485727
100585,0.0051979171112179
100586,0.0038573124911636
100587,0.0058150426484644
100588,0.0062076314352452
100589,0.0029514648485928
10059,0.9824054837226868
100590,0.0033074938692152
100591,0.0045978333801031
100592,0.0056497007608413
100593,0.002923505147919
100594,0.0023791827261447
100595,0.0094169210642576
100596,0.0063010198064148
100597,0.006103822030127
100598,0.003478463506326
100599,0.0090716071426868
1006,0.0066310199908912
10060,0.0060530398041009
100600,0.0066063338890671
100601,0.0032000821083784
100602,0.0033370133023709
100603,0.003508276073262
100604,0.0028576517943292
100605,0.0056084487587213
100606,0.0024878736585378
100607,0.0045070126652717
100608,0.0025507777463644
100609,0.0028454086277633
10061,0.0052795750088989
100610,0.0033679984044283
100611,0.0049827923066914
100612,0.0025929836556315
100613,0.0058318627998232
100614,0.0029616698157042
100615,0.9941046833992004
100616,0.0030064876191318
100617,0.99302339553833
100618,0.005761734675616
100619,0.0028759774286299
10062,0.0097056711092591
100620,0.0032829858828336
100621,0.0067857457324862
100622,0.0029044817201793
100623,0.0037491091061383
100624,0.9936802387237548
100625,0.9928903579711914
100626,0.0035283251199871
100627,0.0038004319649189
100628,0.0024796214420348
100629,0.0025903619825839
10063,0.0735838636755943
100630,0.992890238761902
100631,0.0035423941444605
100632,0.0114239482209086
100633,0.0024734500329941
100634,0.0037964910734444
100635,0.0037934535648673
100636,0.0077314325608313
100637,0.0041505140252411
100638,0.0038094436749815
100639,0.0047458191402256
10064,0.0066874348558485
100640,0.003598989918828
100641,0.0041734655387699
100642,0.993303120136261
100643,0.9873033165931702
100644,0.0045912717469036
100645,0.0044614723883569
100646,0.0041482956148684
100647,0.0042900224216282
100648,0.0033650128170847
100649,0.0027585285715758
10065,0.1910661458969116
100650,0.0033446755260229
100651,0.0121524538844823
100652,0.0039013342466205
100653,0.0057553024962544
100654,0.003569274675101
100655,0.0069448081776499
100656,0.0033993122633546
100657,0.0037787219043821
100658,0.0064261625520884
100659,0.002437925664708
10066,0.0040145176462829
100660,0.0022924379445612
100661,0.0029553978238254
100662,0.0029543961863964
100663,0.0031650809105485
100664,0.0042399885132908
100665,0.0050558755174279
100666,0.0028216452337801
100667,0.0036504359450191
100668,0.0039577092975378
100669,0.0026354403235018
10067,0.0036632437258958
100670,0.0034234181512147
100671,0.00904091168195
100672,0.0054455492645502
100673,0.0036623147316277
100674,0.0078620798885822
100675,0.0034171538427472
100676,0.0057067759335041
100677,0.0049776504747569
100678,0.0032079801894724
100679,0.0031356704421341
10068,0.0034149624407291
100680,0.0038557483348995
100681,0.0047933650203049
100682,0.0094951167702674
100683,0.0030469137709587
100684,0.010261170566082
100685,0.0035982101690024
100686,0.0047898679040372
100687,0.0056660682894289
100688,0.0053405603393912
100689,0.0026129183825105
10069,0.005528821144253
100690,0.0031553527805954
100691,0.0063554653897881
100692,0.0034805156756192
100693,0.003553734626621
100694,0.0038882000371813
100695,0.0038298810832202
100696,0.0026624265592545
100697,0.0030022386927157
100698,0.0086015928536653
100699,0.991594135761261
1007,0.9783025979995728
10070,0.982854962348938
100700,0.0030803869012743
100701,0.0033936065156012
100702,0.0141829224303364
100703,0.0040258993394672
100704,0.0033958728890866
100705,0.9923945665359496
100706,0.004330073017627
100707,0.0033126461785286
100708,0.0023207578342407
100709,0.0054435045458376
10071,0.8968313336372375
100710,0.002862251130864
100711,0.006047184113413
100712,0.0033742496743798
100713,0.0024971007369458
100714,0.0067456248216331
100715,0.9928569793701172
100716,0.004800007212907
100717,0.006485347636044
100718,0.0024234023876488
100719,0.0052107572555541
10072,0.0061862929724156
100720,0.0036062321159988
100721,0.0032385038211941
100722,0.0036350504960864
100723,0.0046534799039363
100724,0.0044620861299335
100725,0.0054622683674097
100726,0.0026529687456786
100727,0.0036456112284213
100728,0.0041923504322767
100729,0.0037004309706389
10073,0.0184480343014001
100730,0.0044973189942538
100731,0.0052218367345631
100732,0.0032492142636328
100733,0.005404679570347
100734,0.9932734966278076
100735,0.0064415475353598
100736,0.0041251573711633
100737,0.0034343940205872
100738,0.0025676689110696
100739,0.00500900298357
10074,0.9816532731056212
100740,0.0088411970064044
100741,0.002886074129492
100742,0.9927126169204712
100743,0.9905331134796144
100744,0.0072578391991555
100745,0.004255227278918
100746,0.0049371300265192
100747,0.00624944223091
100748,0.0079109016805887
100749,0.0035473830066621
10075,0.9910047054290771
100750,0.0059324130415916
100751,0.9935729503631592
100752,0.0068998443894088
100753,0.0155839025974273
100754,0.0070013981312513
100755,0.003705131355673
100756,0.0044177742674946
100757,0.0062502892687916
100758,0.0049128760583698
100759,0.0037670261226594
10076,0.0210432689636945
100760,0.0068311975337564
100761,0.0069753788411617
100762,0.0040497789159417
100763,0.0029110582545399
100764,0.004598366562277
100765,0.993478775024414
100766,0.0041595255024731
100767,0.0043201628141105
100768,0.0028855595737695
100769,0.0058747245930135
10077,0.0175058990716934
100770,0.004714960232377
100771,0.9912245869636536
100772,0.0035803075879812
100773,0.0088050933554768
100774,0.0032437287736684
100775,0.9931499361991882
100776,0.0044505191035568
100777,0.0036481786519289
100778,0.0050708125345408
100779,0.0040566432289779
10078,0.0087903654202818
100780,0.005822948180139
100781,0.0027473450172692
100782,0.0038766113575547
100783,0.003791470080614
100784,0.0024423978757113
100785,0.0021620502229779
100786,0.0030299979262053
100787,0.0042052161879837
100788,0.0039856983348727
100789,0.0074151442386209
10079,0.021350547671318
100790,0.0073307822458446
100791,0.0032056812196969
100792,0.0022881212644279
100793,0.9927131533622742
100794,0.0044291433878242
100795,0.0056038866750895
100796,0.0054989117197692
100797,0.9921616911888124
100798,0.0133231040090322
100799,0.0029842276126146
1008,0.0118764108046889
10080,0.9913370609283448
100800,0.0040659415535628
100801,0.0038987742736935
100802,0.0041375639848411
100803,0.002823285292834
100804,0.0024691829457879
100805,0.0038483431562781
100806,0.0044478322379291
100807,0.9904576539993286
100808,0.0044466396793723
100809,0.0034521138295531
10081,0.4681187868118286
100810,0.0029769099783152
100811,0.9928171634674072
100812,0.9936502575874328
100813,0.0111856963485479
100814,0.0039661093614995
100815,0.0025165528059005
100816,0.0040360814891755
100817,0.0043604914098978
100818,0.0038095738273113
100819,0.0023031991440802
10082,0.9439563751220704
100820,0.0122283268719911
100821,0.007602509111166
100822,0.0057308739051222
100823,0.0039648246020078
100824,0.0035920471418648
100825,0.0030403069686144
100826,0.0037922409828752
100827,0.9931116104125975
100828,0.00348800746724
100829,0.0037448424845933
10083,0.0052172467112541
100830,0.0041406732052564
100831,0.0078748697414994
100832,0.0060963686555624
100833,0.0072776414453983
100834,0.0174911189824342
100835,0.0025417974684387
100836,0.005956710781902
100837,0.0042271432466804
100838,0.0065707918256521
100839,0.0070497221313416
10084,0.0046982560306787
100840,0.0044805528596043
100841,0.0081482054665684
100842,0.0031304492149502
100843,0.0029419648926705
100844,0.0086012920364737
100845,0.9914152026176452
100846,0.0043303156271576
100847,0.0023673567920923
100848,0.0036829190794378
100849,0.9926693439483644
10085,0.992923617362976
100850,0.0035166847519576
100851,0.0061692902818322
100852,0.0053127165883779
100853,0.0065944963134825
100854,0.005047520622611
100855,0.0029175402596592
100856,0.0049709971062839
100857,0.0038153508212417
100858,0.0043557346798479
100859,0.0038409729022532
10086,0.9426539540290833
100860,0.0051739243790507
100861,0.0029086454305797
100862,0.0038051698356866
100863,0.0063421153463423
100864,0.0024667743127793
100865,0.0048522381111979
100866,0.0029886404518038
100867,0.0043617603369057
100868,0.0038896645419299
100869,0.0064695551991462
10087,0.0036296197213232
100870,0.0033871745690703
100871,0.0070995902642607
100872,0.0054203788749873
100873,0.0035408120602369
100874,0.0034337739925831
100875,0.0031997568439692
100876,0.0033262590877711
100877,0.007611911278218
100878,0.0051228613592684
100879,0.0039157252758741
10088,0.0108328368514776
100880,0.0039821565151214
100881,0.0030444723088294
100882,0.9931220412254332
100883,0.0032873249147087
100884,0.0057322438806295
100885,0.0036919738631695
100886,0.0041691870428621
100887,0.0034049642272293
100888,0.0037883413024246
100889,0.0048027276061475
10089,0.0124495774507522
100890,0.993474543094635
100891,0.0035092465113848
100892,0.9917818307876588
100893,0.0056033660657703
100894,0.9926655888557434
100895,0.0104430112987756
100896,0.0037223859690129
100897,0.0034936221782118
100898,0.0085639562457799
100899,0.0043395766988396
1009,0.6114997267723083
10090,0.0039536287076771
100900,0.0048300311900675
100901,0.0030353306792676
100902,0.0040235077030956
100903,0.0084208212792873
100904,0.0029695034027099
100905,0.0038087489083409
100906,0.0041449936106801
100907,0.0057032294571399
100908,0.0034328538458794
100909,0.0030052729416638
10091,0.0126840453594923
100910,0.0055049783550202
100911,0.0029045147821307
100912,0.0027496963739395
100913,0.0041995351202785
100914,0.0042899143882095
100915,0.0031379084102809
100916,0.0058876094408333
100917,0.0046742628328502
100918,0.0031637272331863
100919,0.0048493104986846
10092,0.0034944340586662
100920,0.0037124610971659
100921,0.0051846881397068
100922,0.0070037194527685
100923,0.0046560070477426
100924,0.003420955967158
100925,0.0039821714162826
100926,0.0078190872445702
100927,0.0057051470503211
100928,0.0030235354788601
100929,0.0054639549925923
10093,0.9937944412231444
100930,0.0034914661664515
100931,0.0027593811973929
100932,0.9906734824180604
100933,0.0038454744499176
100934,0.0045112892985343
100935,0.0037948361132293
100936,0.0078558549284935
100937,0.0063674403354525
100938,0.0034258398227393
100939,0.0046323272399604
10094,0.8618948459625244
100940,0.0054732053540647
100941,0.0038286936469376
100942,0.0032619272824376
100943,0.0035097952932119
100944,0.0045995209366083
100945,0.0032164813019335
100946,0.0071032354608178
100947,0.0036315030883997
100948,0.0026826041284948
100949,0.0099422503262758
10095,0.0230689290910959
100950,0.9926213026046752
100951,0.0033855121582746
100952,0.0031588207930326
100953,0.00477473763749
100954,0.0031536614987999
100955,0.0053125172853469
100956,0.004715712275356
100957,0.0027746006380766
100958,0.9932978749275208
100959,0.0084588984027504
10096,0.0108027886599302
100960,0.0086902482435107
100961,0.0038764714263379
100962,0.0056089563295245
100963,0.0043542170897126
100964,0.0030211992561817
100965,0.9900269508361816
100966,0.0054311016574501
100967,0.0086687663570046
100968,0.0084106232970952
100969,0.0038102800026535
10097,0.83509761095047
100970,0.9936594367027284
100971,0.0034518414177
100972,0.005437639541924
100973,0.0096469409763813
100974,0.0025225314311683
100975,0.9937278032302856
100976,0.0050985580310225
100977,0.0023710397072136
100978,0.0073606255464255
100979,0.9923765063285828
10098,0.0387048088014125
100980,0.0090393563732504
100981,0.0056730895303189
100982,0.0030757924541831
100983,0.0042588068172335
100984,0.994109272956848
100985,0.0031759205739945
100986,0.0050930096767842
100987,0.0038313642144203
100988,0.004161627497524
100989,0.0076669016852974
10099,0.007726565003395
100990,0.0037614607717841
100991,0.9923210740089417
100992,0.0045305690728127
100993,0.0029619133565574
100994,0.0031643467955291
100995,0.0087777348235249
100996,0.0041114906780421
100997,0.0042547625489532
100998,0.0031729345209896
100999,0.9926767349243164
101,0.0036424498539417
1010,0.0043397704139351
10100,0.0059355827979743
101000,0.0040865130722522
101001,0.0037857939023524
101002,0.0051224115304648
101003,0.0038221501745283
101004,0.99317729473114
101005,0.0026451714802533
101006,0.0049329502508044
101007,0.0029039834626019
101008,0.0057228184305131
101009,0.0063663385808467
10101,0.026762455701828
101010,0.0060640713199973
101011,0.0055746124126017
101012,0.006552143022418
101013,0.9928105473518372
101014,0.0073044304735958
101015,0.0054186466149985
101016,0.005043942015618
101017,0.0033318346831947
101018,0.004423969425261
101019,0.0057178963907063
10102,0.0125174764543771
101020,0.0062263216823339
101021,0.0035197054967284
101022,0.0050678947009146
101023,0.0039773629978299
101024,0.0037172860465943
101025,0.0053238556720316
101026,0.0033179700840264
101027,0.0074650482274591
101028,0.0096214804798364
101029,0.0054236347787082
10103,0.9330119490623474
101030,0.0050991768948733
101031,0.0027621262706816
1012,0.0403915978968143
1013,0.9737909436225892
10164,0.9763333201408386
101640,0.0030461344867944
101641,0.0044068694114685
101642,0.002659510821104
101643,0.0033234530128538
101644,0.0028443308547139
101645,0.0061949011869728
101646,0.0022632784675806
101647,0.0073675233870744
101648,0.0029811731074005
101649,0.0041593592613935
10165,0.9914674758911132
101650,0.0031273183412849
101651,0.003685118863359
101652,0.0031015453860163
101653,0.003060771850869
101654,0.0048121567815542
101655,0.0081401597708463
101656,0.0031450104434043
101657,0.9937371015548706
101032,0.0040314188227057
10149,0.034654576331377
101490,0.0035421350039541
